product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,category_1,category_2,rating_score,difference_price,user_id,user_name
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,0.8,3.9,7928.0,Computers & Accessories,Accessories  &  Peripherals,Average,800.0,AFG6LFTPXXKNHXVGXPDM6P3CCAHA,j.shahulhameed
B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics|WearableTechnology|SmartWatches,2998.0,5999.0,0.5,4.1,5179.0,Electronics,Wearable Technology ,Above Average,3001.0,AEBHZQJ4R2TZ57GOCSTMIP53F4JQ,martin stanly
B08ZJDWTJ1,"Seagate Expansion 1TB External HDD - USB 3.0 for Windows and Mac with 3 yr Data Recovery Services, Portable Hard Drive (STKM1000400)",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,4098.0,4999.0,0.18,4.5,50810.0,Computers & Accessories,ExternalDevices  &  DataStorage,Above Average,901.0,AHSESHUAGEFQ62M3KYV3EK5K77FQ,shekha p
B08FTFXNNB,"HP w100 480P 30 FPS Digital Webcam with Built-in Mic, Plug and Play Setup, Wide-Angle View for Video Calling on Skype, Zoom, Microsoft Teams and Other Apps (Black)",Electronics|Cameras&Photography|VideoCameras,499.0,1999.0,0.75,3.7,3369.0,Electronics,Cameras  &  Photography,Average,1500.0,AFB3MTOE4VW2XO6RTJGIWJYH5OBQ,Paavanaarun
B08YDFX7Y1,"ZEBRONICS Zeb-Dash Plus 2.4GHz High Precision Wireless Mouse with up to 1600 DPI, Power Saving Mode, Nano Receiver and Plug & Play Usage - USB","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",299.0,449.0,0.33,3.5,11827.0,Computers & Accessories,Accessories  &  Peripherals,Average,150.0,AF7CJCAKRIAY4BVN77BTSZYXXIZA,Vinay
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,329.0,699.0,0.53,4.2,94364.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,370.0,AHW6UBYJXSPOMQVGP74VQ74BO55Q,Amazon Customer
B087FXHB6J,Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse Set with Nano Receiver (Black),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",699.0,999.0,0.3,3.5,15295.0,Computers & Accessories,Accessories  &  Peripherals,Average,300.0,AGIAEJN4RPI6Z5ABV733VJMBUZLA,Naveenkumar Vemula
B07N42JB4S,"SYVO WT 3130 Aluminum Tripod (133CM), Universal Lightweight Tripod with Mobile Phone Holder Mount & Carry Bag for All Smart Phones, Gopro, Cameras - Brown",Electronics|Cameras&Photography|Accessories|Tripods&Monopods|Tabletop&TravelTripods,799.0,3990.0,0.8,4.3,27139.0,Electronics,Cameras  &  Photography,Above Average,3191.0,AHUELVJPFM3FEIMF2DE7OTNQD5VQ,sumit
B0B31BYXQQ,"Boult Audio Airbass Z20 True Wireless, 40H Battery Life, Zen ENC Mic, Type-C Lightning Boult Fast Charging (10Mins=100Mins), BoomX Tech Bass, ENC, IPX5 in Ear Earbuds with mic (Green)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1399.0,5499.0,0.75,3.9,9504.0,Electronics,"Headphones,  Earbuds  &  Accessories",Average,4100.0,AHPVTM2FDYB3YW3MXB523JWJTLQA,Ajay
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154.0,399.0,0.61,4.2,16905.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,245.0,AEC5PUIW4OSIDDQED7WLXG2S7TOQ,vivek rajpooot
B07SLMR1K6,"SanDisk Ultra Flair 64GB USB 3.0 Pen Drive, Multicolor",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,519.0,1350.0,0.62,4.3,30058.0,Computers & Accessories,ExternalDevices  &  DataStorage,Above Average,831.0,AGVXOHPJT64ZRYKHIDKVJSJGK6CQ,drravish
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)",Electronics|WearableTechnology|SmartWatches,2299.0,7990.0,0.71,4.2,69619.0,Electronics,Wearable Technology ,Above Average,5691.0,AFQHWSQ7JR7VCM4SWXXIOB4V3VDA,8309-873146
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,399.0,1999.0,0.8,4.0,3382.0,Electronics,Mobiles  &  Accessories,Above Average,1600.0,AFXWZKJCBIHCQFOR2RFYUE7UQDSA,Dharminder Singh Singha
B092X94QNQ,"boAt Rockerz 330 in-Ear Bluetooth Neckband with Upto 30 Hours Playtime, ASAP  Charge, Signature Sound, Dual Pairing & IPX5 with Mic (Active Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1499.0,3990.0,0.62,4.1,109864.0,Electronics,"Headphones,  Earbuds  &  Accessories",Above Average,2491.0,AGD7VGYGPRKMQY3XXC4U3XIDF5CQ,Gnana Prasad Gopathi
B0846D5CBP,"Casio FX-991ES Plus-2nd Edition Scientific Calculator, Black",OfficeProducts|OfficeElectronics|Calculators|Scientific,1295.0,1295.0,0.0,4.5,5760.0,Office Products,Office Electronics,Above Average,0.0,AH23AKG5YNJYJ4Y6OYI5H6UBQMLQ,arun kumar
B00KXULGJQ,"TP-Link AC750 Wifi Range Extender | Up to 750Mbps | Dual Band WiFi Extender, Repeater, Wifi Signal Booster, Access Point| Easy Set-Up | Extends Wifi to Smart Home & Alexa Devices (RE200)",Computers&Accessories|NetworkingDevices|Repeaters&Extenders,1889.0,5499.0,0.66,4.2,49551.0,Computers & Accessories,Networking Devices ,Above Average,3610.0,AGKNJPIVMVEHKL6ZFBAQ3CTFZ2KQ,Hariram
B08H9Z3XQW,boAt Bassheads 242 in Ear Wired Earphones with Mic(Blue),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",455.0,1490.0,0.69,4.1,161677.0,Electronics,"Headphones,  Earbuds  &  Accessories",Above Average,1035.0,AFR7B35PQ2DLHGMFBSCRIUUVLRWQ,Santosh
B08LPJZSSW,"DIGITEK® (DTR 260 GT) Gorilla Tripod/Mini 33 cm (13 Inch) Tripod for Mobile Phone with Phone Mount & Remote, Flexible Gorilla Stand for DSLR & Action Cameras",Electronics|Cameras&Photography|Accessories|Tripods&Monopods|TripodLegs,399.0,995.0,0.6,3.9,21372.0,Electronics,Cameras  &  Photography,Average,596.0,AG3D6O4STAQKAY2UVGEUV46KN35Q,vinayak
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",Electronics|Accessories|MemoryCards|MicroSD,1059.0,3999.0,0.74,4.3,140035.0,Electronics,Accessories,Above Average,2940.0,AHMY5CWJMMK5BJRBBSNLYT3ONILA,apparao saripilli
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149.0,1000.0,0.85,3.9,24870.0,Computers & Accessories,Accessories  &  Peripherals,Average,851.0,AHCTC6ULH4XB6YHDY6PCH2R772LQ,Neha Chaudhary
B08CYPB15D,HP 805 Black Original Ink Cartridge,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",717.0,761.0,0.06,4.0,7199.0,Computers & Accessories,"Printers,  Inks  &  Accessories",Above Average,44.0,AGYHHIERNXKA6P5T7CZLXKVPT7IQ,Manav
B085HY1DGR,Sounce Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Earphone Cell Phone Set of 3 (Cable Protector (12 Units)),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors,99.0,999.0,0.9,4.0,1396.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,900.0,AG4OGOFWXJZTQ2HKYIOCOY3KXF2Q,Adarsh gupta
B00MFPCY5C,GIZGA essentials Universal Silicone Keyboard Protector Skin for 15.6-inches Laptop (5 x 6 x 3 inches),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|DustCovers",39.0,299.0,0.87,3.5,15233.0,Computers & Accessories,Accessories  &  Peripherals,Average,260.0,AENGU523SXMOS7JPDTW52PNNVWGQ,Sundeep
B07JJFSG2B,SanDisk Ultra 128 GB USB 3.0 Pen Drive (Black),Computers&Accessories|ExternalDevices&DataStorage|PenDrives,889.0,2500.0,0.64,4.3,55747.0,Computers & Accessories,ExternalDevices  &  DataStorage,Above Average,1611.0,AEQJHCVTNINBS4FKTBGQRQTGTE5Q,S.Sayeed Ahmed
B09NR6G588,"Boult Audio ZCharge Bluetooth Wireless in Ear Earphones with Mic, 40H Playtime and Super Fast Charging, Environmental Noise Cancellation for Pro+ Calling and IPX5 Water Resistant (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1199.0,4999.0,0.76,3.8,14961.0,Electronics,"Headphones,  Earbuds  &  Accessories",Average,3800.0,AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,jaspreet singh
B07JPX9CR7,"Dell WM118 Wireless Mouse, 2.4 Ghz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, Pc/Mac/Laptop - Black.","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",569.0,1299.0,0.56,4.4,9275.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,730.0,AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,Khaja moin
B08D11DZ2W,"Boult Audio AirBass PowerBuds with Inbuilt Powerbank, 120H Total Playtime, IPX7 Fully Waterproof, Lightning Boult Type-C Fast Charging, Low Latency Gaming, TWS Earbuds with Pro+ Calling Mic (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1499.0,8999.0,0.83,3.7,28324.0,Electronics,"Headphones,  Earbuds  &  Accessories",Average,7500.0,AE55KTFVNXYFD5FPYWP2OUPEYNPQ,Anand
B07Q7561HD,Eveready 1015 Carbon Zinc AA Battery - 10 Pieces,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,149.0,180.0,0.17,4.4,644.0,Electronics,General Purpose Batteries  &  BatteryChargers,Above Average,31.0,AEBWA5I4QFCA3P3OBEPMELBGN4GQ,S.ARUMUGAM
B0819HZPXL,Zebronics Zeb-Transformer-M Optical USB Gaming Mouse with LED Effect(Black),Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,399.0,549.0,0.27,4.4,18139.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,150.0,AHMGAC6QM62UXNEOCZIHLHSXPP2Q,$@|\|TO$|-|
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,191.0,225.0,0.15,4.4,7203.0,Home & Kitchen,Craft Materials,Above Average,34.0,AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,Sethu madhav
B0B9LDCX89,"STRIFF Mpad Mouse Mat 230X190X3mm Gaming Mouse Pad, Non-Slip Rubber Base, Waterproof Surface, Premium-Textured, Compatible with Laser and Optical Mice(Universe Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",129.0,999.0,0.87,4.2,491.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,870.0,AEAMIR3CMSA32IDEINSJKHRNANTA,Akash Thakur
B0765B3TH7,"Gizga Essentials Hard Drive Case Shell, 6.35cm/2.5-inch, Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material, Black",Computers&Accessories|Accessories&Peripherals|HardDiskBags,199.0,599.0,0.67,4.5,13568.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,400.0,AF355FTXYAKFH5NYPRTE7SL3WO3Q,Burger Planet
B0B1F6GQPS,"Boult Audio FXCharge with ENC, 32H Playtime, 5min=7H Type C Fast Charging, Zen ENC, 14.2 mm BoomX Rich Bass, IPX5, Bluetooth Wireless in Ear Earphones Neckband with mic (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",999.0,4499.0,0.78,3.8,3390.0,Electronics,"Headphones,  Earbuds  &  Accessories",Average,3500.0,AG5DWPD54QGSLWJ6QUFERLPNAX4Q,Justice ⚖️
B07LG59NPV,"Boult Audio Probass Curve Bluetooth Wireless in Ear Earphones with Mic with Ipx5 Water Resistant, 12H Battery Life & Extra Bass (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",899.0,4499.0,0.8,3.8,103052.0,Electronics,"Headphones,  Earbuds  &  Accessories",Average,3600.0,AFZBEV4BOWGRSEH2PK7D65ZW66PA,indrajyoti d.
B07RD611Z8,"Ambrane 20000mAh Power Bank with 20W Fast Charging, Triple Output, Power Delivery, Type C Input, Made in India, Multi-Layer Protection, Li-Polymer + Type C Cable (Stylo-20k, Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1799.0,2499.0,0.28,4.1,18678.0,Electronics,Mobiles  &  Accessories,Above Average,700.0,AFXQ3YGENWMRX36NXEBSR2ROPG5Q,Aditya Kumar
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,176.63,499.0,0.65,4.1,15189.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,322.37,AHD5PGE5RBBE2T3G427T32V7OROA,E.C.GEORGE
B00AXHBBXU,"Casio FX-82MS 2nd Gen Non-Programmable Scientific Calculator, 240 Functions and 2-line Display, Black",OfficeProducts|OfficeElectronics|Calculators|Scientific,522.0,550.0,0.05,4.4,12179.0,Office Products,Office Electronics,Above Average,28.0,AELM6ILLTWBSXJXOKMNA2GM3DTKQ,Naresh Patel
B08MCD9JFY,"Tygot 10 Inches Big LED Ring Light for Camera, Phone tiktok YouTube Video Shooting and Makeup, 10"" inch Ring Light with 7 Feet Long Foldable and Lightweight Tripod Stand",Electronics|Cameras&Photography|Flashes|Macro&RinglightFlashes,799.0,1999.0,0.6,3.8,12958.0,Electronics,Cameras  &  Photography,Average,1200.0,AFXYY4Z4QM34XOLVVYKZSNZGBBBA,Bhaskar Reddy
B083RCTXLL,"HP X200 Wireless Mouse with 2.4 GHz Wireless connectivity, Adjustable DPI up to 1600, ambidextrous Design, and 18-Month Long Battery Life. 3-Years Warranty (6VY95AA)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",681.0,1199.0,0.43,4.2,8258.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,518.0,AFHZLQ2Q3GSCQCWMF4N66DXXVJCQ,Vipin Thakur
B08HLZ28QC,Oakter Mini UPS for 12V WiFi Router Broadband Modem | Backup Upto 4 Hours | WiFi Router UPS Power Backup During Power Cuts | UPS for 12V Router Broadband Modem | Current Surge & Deep Discharge Protection,Computers&Accessories|NetworkingDevices,1199.0,3490.0,0.66,4.1,11716.0,Computers & Accessories,Networking Devices ,Above Average,2291.0,AF62LB4BMTMNZXCHTSXSEKCXZFLQ,Ramdas  Tryambak  shewale
B07GVR9TG7,"TP-Link Archer AC1200 Archer C6 Wi-Fi Speed Up to 867 Mbps/5 GHz + 400 Mbps/2.4 GHz, 5 Gigabit Ports, 4 External Antennas, MU-MIMO, Dual Band, WiFi Coverage with Access Point Mode, Black",Computers&Accessories|NetworkingDevices|Routers,2499.0,4999.0,0.5,4.4,35024.0,Computers & Accessories,Networking Devices ,Above Average,2500.0,AE5KLF5JEOL4PMUGKERILYLPDSNA,Aijaz Ahmed
B0856HY85J,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation, Without Mic (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|Over-Ear",1799.0,4999.0,0.64,4.1,55192.0,Electronics,"Headphones,  Earbuds  &  Accessories",Above Average,3200.0,AHDJJLKORMH72SSEBWOVAKE66EHA,ankesh verma
B07CD2BN46,Xiaomi Mi Wired in Ear Earphones with Mic Basic with Ultra Deep Bass & Aluminum Alloy Sound Chamber (Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",429.0,599.0,0.28,4.1,119466.0,Electronics,"Headphones,  Earbuds  &  Accessories",Above Average,170.0,AHEONKS6KOZ4SIOZNOLYFGQBXU4A,Rakesh kumar
B07PLHTTB4,Zodo 8. 5 inch LCD E-Writer Electronic Writing Pad/Tablet Drawing Board (Paperless Memo Digital Tablet),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",100.0,499.0,0.8,3.5,9638.0,Computers & Accessories,Accessories  &  Peripherals,Average,399.0,AEUPILALWUFFD34CNWRYX4PFQKSA,Devraj Nayak
B077T3BG5L,Zebronics ZEB-KM2100 Multimedia USB Keyboard Comes with 114 Keys Including 12 Dedicated Multimedia Keys & with Rupee Key,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",329.0,399.0,0.18,3.6,33735.0,Computers & Accessories,Accessories  &  Peripherals,Average,70.0,AEKWBYGLEXUNRAJKVPO6HMF52W7A,𝕵𝖆𝖙𝖎𝖓 𝕮𝖍𝖆𝖉𝖍𝖆
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,229.0,299.0,0.23,4.3,30411.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,70.0,AETM4APJU6TQILR5HKP3CSPYQL5A,palpandia153
B079Y6JZC8,"ZEBRONICS Zeb-Comfort Wired USB Mouse, 3-Button, 1000 DPI Optical Sensor, Plug & Play, for Windows/Mac, Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",139.0,299.0,0.54,3.8,3044.0,Computers & Accessories,Accessories  &  Peripherals,Average,160.0,AFOGCVLE7W7ZM5OW3XW7JXCNSIVA,Arvind
B0856HNMR7,"boAt Rockerz 370 On Ear Bluetooth Headphones with Upto 12 Hours Playtime, Cozy Padded Earcups and Bluetooth v5.0, with Mic (Buoyant Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1199.0,2499.0,0.52,4.0,33584.0,Electronics,"Headphones,  Earbuds  &  Accessories",Above Average,1300.0,AFLFHQMJXDKP4FNRZVNDLBCI7ULA,Nithyadhakshina
B0B12K5BPM,"ZEBRONICS Zeb-Astra 20 Wireless BT v5.0 Portable Speaker with 10W RMS Output, TWS, 10H Backup Approx, Built in Rechargeable Battery FM Radio, AUX, mSD, USB, Call Function and Dual 52mm Drivers Multi",Electronics|HomeAudio|Speakers|BluetoothSpeakers,1049.0,2299.0,0.54,3.9,1779.0,Electronics,Home Audio,Average,1250.0,AGLH5KPYCT4MGPQ34MNWKLR6NXEA,Basha_Neerati
B08MTCKDYN,"Gizga Essentials Spiral Cable Protector Cord Saver for Mac Charger, iPhone Charger, Wire Protector, Lightweight Durable Flexible Wire Winder for Charging Cables, Data Cables, Earphones, Pack of 10",Electronics|Mobiles&Accessories|MobileAccessories|Décor,119.0,299.0,0.6,4.1,5999.0,Electronics,Mobiles  &  Accessories,Above Average,180.0,AEXK37TSBFHSP2TYE63YPKETWQ7Q,shaker
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154.0,339.0,0.55,4.3,13391.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,185.0,AEKMVX2VDNNX4ZFXI67SGKMJGZAQ,Amazon Customer
B00LVMTA2A,Panasonic CR-2032/5BE Lithium Coin Battery - Pack of 5,Electronics|GeneralPurposeBatteries&BatteryChargers,225.0,250.0,0.1,4.4,26556.0,Electronics,General Purpose Batteries  &  BatteryChargers,Above Average,25.0,AFEIIEKX6JEHS3CPGCSIYLGCNKFA,D Ravi
B07TR5HSR9,MemeHo® Smart Standard Multi-Purpose Laptop Table with Dock Stand/Study Table/Bed Table/Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs/Engineered Wood with Cup Holder (Black),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,656.0,1499.0,0.56,4.3,25903.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,843.0,AFDYUQAM7Y56P4R5CREI5OBPHSLA,Sunil Funde
B0819ZZK5K,"SanDisk Ultra Dual Drive Go USB Type C Pendrive for Mobile (Black, 128 GB, 5Y - SDDDC3-128G-I35)",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,1109.0,2800.0,0.6,4.3,53464.0,Computers & Accessories,ExternalDevices  &  DataStorage,Above Average,1691.0,AGEPZSRFODWZ4XUTXO2HNWLJIMJA,Biju Abraham Thomas
B096VF5YYF,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Pitch Black)",Electronics|WearableTechnology|SmartWatches,2999.0,7990.0,0.62,4.1,48448.0,Electronics,Wearable Technology ,Above Average,4991.0,AH25HG24NISHLQPFOZA77WS5CUFQ,Samir
B08QJJCY2Q,"Tizum Mouse Pad/ Computer Mouse Mat with Anti-Slip Rubber Base | Smooth Mouse Control | Spill-Resistant Surface for Laptop, Notebook, MacBook, Gaming, Laser/ Optical Mouse, 9.4”x 7.9”, Multicolored","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",169.0,299.0,0.43,4.4,5176.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,130.0,AFZ7US7H622UBLYL4ZX2XEHT7FHQ,Rahul Sharma
B07L5L4GTB,Epson 003 65 ml for EcoTank L1110/L3100/L3101/L3110/L3115/L3116/L3150/L3151/L3152/L3156/L5190 Black Ink Bottle,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",309.0,404.0,0.24,4.4,8614.0,Computers & Accessories,"Printers,  Inks  &  Accessories",Above Average,95.0,AFDDH5QGUJ2NHJZBIAPEQVUIQCKA,Avninder Singh
B07L8KNP5F,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",599.0,1399.0,0.57,3.8,60026.0,Electronics,"Headphones,  Earbuds  &  Accessories",Average,800.0,AGDOVGWZKEQ3M6DA2GHV6WUZT5SA,Tribhuvan more
B08CF4SCNP,"Quantum QHM-7406 Full-Sized Keyboard with (₹) Rupee Symbol, Hotkeys and 3-pieces LED function for Desktop/Laptop/Smart TV Spill-Resistant Wired USB Keyboard with 10 million keystrokes lifespan (Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",299.0,599.0,0.5,3.8,3066.0,Computers & Accessories,Accessories  &  Peripherals,Average,300.0,AGEUXHN7U2Q26CM6TFOTW7GZXFXQ,N Patel
B09XX51X2G,"STRIFF Laptop Tabletop Stand, Fold-Up, Adjustable, Ventilated, Portable Holder for Desk, Aluminum Foldable Laptop Ergonomic Compatibility with up to 15.6-inch Laptop, All Mac, Tab, and Mobile (Silver)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,449.0,999.0,0.55,4.0,2102.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,550.0,AHYXZVXUY3QTBP7IBFIUBSZVH2XQ,Bhavy kachhadiya
B01M72LILF,"Logitech M221 Wireless Mouse, Silent Buttons, 2.4 GHz with USB Mini Receiver, 1000 DPI Optical Tracking, 18-Month Battery Life, Ambidextrous PC / Mac / Laptop - Charcoal Grey","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",799.0,1295.0,0.38,4.4,34852.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,496.0,AGO4OKG6KVBAAE52Q62JBKHRDFFQ,Abhishek Kumar
B07KSMBL2H,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",219.0,700.0,0.69,4.4,426972.0,Electronics,"Home Theater,  TV  &  Video",Above Average,481.0,AGOARJLTS744KQC3BTKT5KQVOJUA,Arun prasath
B00LZLQ624,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",157.0,160.0,0.02,4.5,8618.0,Office Products,Office Paper Products ,Above Average,3.0,AF6XISKAQXTX3Q5RUF2M2VKOJ66A,Naveen
B07DJLFMPS,HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),Electronics|Accessories|MemoryCards|MicroSD,369.0,1600.0,0.77,4.0,32625.0,Electronics,Accessories,Above Average,1231.0,AEP6PYK2DLTD5UCMURSUNUE4IE5A,Harmit
B09GB5B4BK,"HP 150 Wireless USB Mouse with Ergonomic and ambidextrous Design, 1600 DPI Optical Tracking, 2.4 GHz Wireless connectivity, Dual-Function Scroll Wheel and 12 Month Long Battery Life. 3-Years Warranty.","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",599.0,899.0,0.33,4.0,4018.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,300.0,AHJSNMHQQWE6LMFRATH5LLJBQQXQ,Placeholder
B015ZXUDD0,"Duracell Rechargeable AA 1300mAh Batteries, 4Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,479.0,599.0,0.2,4.3,11687.0,Electronics,General Purpose Batteries  &  BatteryChargers,Above Average,120.0,AFSMISGEYDYIP3Z42UTQU4AKOYZQ,Precision Engineering
